Maquina,Code_pf,Producto,base,Tipo,pots_uc,pots,lots,UC_Palet,Vasos_Palet,Code_Article,Description,Family,Cliente
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90089630,PK6X100 ES AHOR YAB LCAS NAT,FA,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,90090528,MCH100 ES AHOR YAB LCAS NAT,FS,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90051613,DCP 48X100g,FB,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90113770,PK8X100 ES AHOR REDUC 0% FRA,FA,AHORRAMAS
V,192838,AHORRAMAS Colest Fraise 8x100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90113784,MCH100 ES AHOR REDUC FRAI,FS,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90051613,DCP 48X100g,FB,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90113772,PK8X100 ES AHOR REDUC 0% NAT,FA,AHORRAMAS
V,192839,84991 AHORRAM.COLES.NAT. 8X100,RECETA 38,Liquido,8.0,48.0,6.0,648,5184,90113787,MCH100 ES AHOR REDUC NAT,FS,AHORRAMAS
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90051613,DCP 48X100g,FB,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90104137,MCH100 ES BP YAB REDUC 00% FRA,FS,BONPREU
V,193025,98103 BP Rcol fresa 0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90104139,PK8X100 ES BP YAB REDUC 00% FR,FA,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90051613,DCP 48X100g,FB,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90104136,MCH100 ES BP YAB REDUC 00% NAT,FS,BONPREU
V,193026,98204 BP Rcol natural0% 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90104138,PK8X100 ES BP YAB REDUC 00% NA,FA,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90104140,PK6X100 ES BP YAB LCAS FRA/BA,FA,BONPREU
V,193027,98305 BP Lc fres-platan 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90104143,MCH100 ES BP YAB LCAS FRA/BA,FS,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90107655,MCH100 ES BP YAB LCAS 00% NAT,FS,BONPREU
V,193028,98306 BP Lc natural 0% 6x100g,RECETA 50,Liquido,6.0,36.0,6.0,1152,6912,90107657,PK6X100 ES BP YAB LCAS 00% NAT,FA,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004620,RIBBON 100x50mm Markem A46896,EO,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90104142,PK6X100 ES BP YAB LCAS NAT,FA,BONPREU
V,193029,98307 BP Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90104145,MCH100 ES BP YAB LCAS NAT,FS,BONPREU
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90051613,DCP 48X100g,FB,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90101798,MCH100 ES CRF YAB RED. 0% MULT,FS,CARREFOUR
V,193077,688992 CRF Rcol0%tropic 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90101802,PK8X100 ES CRF YAB RED. 0% MUL,FA,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90051613,DCP 48X100g,FB,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90101799,MCH100 ES CRF YAB RED. 0% FRA,FS,CARREFOUR
V,193078,689001 CRF Rcol 0%fresa 8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90101803,PK8X100 ES CRF YAB RED. 0% FRA,FA,CARREFOUR
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90029310,ADVANTRA 9256HT- 25KG,EC,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90105533,DCP36X100 ES/PT DIA YAB PETIT,FB,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90107874,PK12X100 ES DIA YAB PETIT FRA,FA,DIA%
V,201142,DIA YLQ FRESA 12X100G,RECETA 34,Liquido,12.0,36.0,3.0,576,6912,90107875,MCH12X100 ES DIA YAB PETIT FRA,FS,DIA%
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90107618,MCH100 ES CONS YAB LF SDC,FS,CONSUM
V,201148,CSM L.FERM AZ.CA¥ 12X100G,"13-BIFIDUS 3,70",Liquido,12.0,36.0,3.0,576,6912,90107619,PK12X100 ES CONS YAB LF SDC,FA,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90107755,PK12X100 ES CONS YAB LF FRA,FA,CONSUM
V,201149,CSM L.FERM FRESA 12X100G,14 - BARATO,Liquido,12.0,36.0,3.0,576,6912,90107756,MCH100 ES CONS YAB LF FRA,FS,CONSUM
V,201158,AMETLLER YLQ FRESA 8X100G,RECETA 34,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AMETLLER
V,201158,AMETLLER YLQ FRESA 8X100G,RECETA 34,Liquido,8.0,48.0,6.0,864,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AMETLLER
V,201158,AMETLLER YLQ FRESA 8X100G,RECETA 34,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,AMETLLER
V,201158,AMETLLER YLQ FRESA 8X100G,RECETA 34,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,AMETLLER
V,201158,AMETLLER YLQ FRESA 8X100G,RECETA 34,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AMETLLER
